zone_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
1,2004,5,2,7212,6788.67,6439.33,6238.67,6249.33,6436.67,6725.33,7866,9629.33,10410,10483.33,10778.67,10780.67,10897.33,10694,10920,11264,11526.67,11496,11204.67,11534.67,10690,9214,7775.33
1,2004,5,3,6753.33,6288,6151.33,6073.33,6502.67,7315.33,9288.67,9873.33,9478,9244.67,9141.33,8801.33,8562.67,,8367.33,8820.67,9384.67,9844,10504,10724.67,11722,11633.33,10516,9317.33
1,2004,5,4,8664,8401.33,8473.33,8603.33,9127.33,10450,12800,12638,10969.33,9889.33,9403.33,8825.33,8375.33,8095.33,7984,8241.33,8570,9030,9298,9607.33,10831.33,10884,9486,8127.33
1,2004,5,5,7257.33,6970,6918,6897.33,7214.67,8520,10586,10730.67,9602.67,9112.67,8703.33,8542.67,8283.33,8381.33,8472,8656.67,9204,9851.33,10084,10304,11142,11088.67,9420.67,7770.67
1,2004,5,6,6822,6484,6202.67,6212.67,6439.33,7754.67,9709.33,9898.67,8798.67,8706.67,8866.67,8937.33,9346,9759.33,10336.67,10866,11551.33,12218,12501.33,12638.67,12814,12533.33,10848,8968
1,2004,5,7,7679.33,7067.33,6655.33,6411.33,6569.33,7599.33,9224.67,9876.67,9466,9584.67,10108.67,10673.33,11208.67,12046.67,12788.67,13838.67,14834,15181.33,14854,14298,14178,13782.67,11965.33,10202
1,2004,5,8,8820.67,7837.33,7328,6910,6826,7026,7820.67,8799.33,9723.33,10290,10348,10119.33,10210.67,10428.67,10868.67,11535.33,12120.67,12428.67,12148.67,11692.67,11704.67,11316.67,10291.33,8952
1,2004,5,9,7722.67,6965.33,6662,6349.33,6255.33,6235.33,6623.33,8030.67,9774.67,10976.67,11505.33,11831.33,12318,13133.33,13921.33,14643.33,14884,13913.33,13042,12849.33,11794,11264,9770.67,8659.33
1,2004,5,10,7454,6858.67,6508.67,6436.67,6451.33,7364.67,9006,9501.33,9315.33,9706.67,10290.67,11200,12032,13109.33,13933.33,14672.67,15421.33,15547.33,15226.67,14739.33,14769.33,14096,11827.33,9836
1,2004,5,11,8339.33,7644.67,7164,6852,6942.67,7806,9490.67,10040,9594.67,9986.67,10686.67,11530.67,12425.33,13272.67,14208.67,14977.33,15451.33,15804,15681.33,14959.33,14786,13805.33,11518.67,9428
1,2004,5,12,8033.33,7330,6966,6705.33,6806.67,7658.67,9203.33,9670.67,9158.67,9321.33,10171.33,11211.33,12134,12964,13636.67,14400.67,15133.33,15476,15162,14366.67,14149.33,13631.33,11382,9464.67
1,2004,5,13,8053.33,7296.67,6834.67,6661.33,6848,7696.67,9299.33,9946.67,9704.67,9948.67,10462.67,10936.67,11718,12402.67,12964,13190.67,13538.67,13876,13981.33,13545.33,13661.33,13321.33,11271.33,9490
1,2004,5,14,8203.33,7484.67,7066.67,6781.33,6813.33,7794.67,9528,9898,9570.67,10020,10810.67,11619.33,12264.67,12832.67,13548,14049.33,14317.33,14405.33,14109.33,13478,13173.33,12972,11520.67,9830
1,2004,5,15,8492.67,7596.67,7170.67,6906.67,6808.67,7136,7887.33,9040.67,9964.67,10860.67,11921.33,12872,13494.67,14248.67,14914,15382,15929.33,15878,15256,14411.33,13770.67,12907.33,11280.67,9409.33
1,2004,5,16,8088,7171.33,6696.67,6460.67,6394,6397.33,6880.67,,9660,10514,11211.33,11732.67,12706,13174.67,12880,12522,12786.67,12869.33,12937.33,12590.67,12556,12026,10656.67,8950.67
1,2004,5,17,7731.33,7071.33,6767.33,6519.33,6537.33,7590.67,9297.33,9632.67,9277.33,9298,9502.67,9934,10472,11452.67,12302,12519.33,12575.33,12270.67,12226,12132,12236,12139.33,10420.67,8612.67
1,2004,5,18,7462.67,6857.33,6574,6358,6756.67,7778,9264,9595.33,9129.33,9472.67,10002.67,10666.67,11540.67,12545.33,12984.67,13403.33,13663.33,14144,14386,14014,13986.67,13772.67,11837.33,9974.67
1,2004,5,19,8573.33,7806.67,7410,7127.33,7241.33,8051.33,9652,10298.67,9640,9675.33,10426,11067.33,12116.67,12381.33,11957.33,12397.33,13428.67,14124.67,14090.67,13740.67,13548.67,13156,11233.33,9595.33
1,2004,5,20,8159.33,7396,6974.67,6850,6878.67,7712.67,9360,9832.67,9481.33,9673.33,10062,11058.67,11806,12764,13356,14223.33,14634.67,14705.33,14428,13869.33,13776.67,13736.67,12042,10075.33
1,2004,5,21,8504.67,7734.67,7326.67,7084.67,7084.67,7934.67,9684.67,10331.33,10152.67,11127.33,12064,13189.33,14428,15452.67,16117.33,16904,15792,12826,13024,12948.67,12764,12570,11476.67,9354.67
1,2004,5,22,8358,7792.67,7259.33,6916.67,6916.67,7078,7715.33,8964,10292.67,11444,12552.67,13622.67,14788,15804,16967.33,17888,,18219.33,16409.33,13614.67,12753.33,13594.67,12148,10476.67
1,2004,5,23,9153.33,8070,7491.33,7273.33,7235.33,7204.67,7467.33,9089.33,11585.33,13474,14682.67,15527.33,16505.33,17487.33,16790,16408,16694.67,16015.33,15186.67,14485.33,14302.67,13848.67,12112,10218
1,2004,5,24,8720.67,8041.33,7567.33,7345.33,7435.33,,9835.33,10375.33,10508,11333.33,12566,,,14788,15340,15936,16526,17220,17357.33,16706,16306,15782.67,13581.33,11268.67
1,2004,5,25,9726,8892.67,8380.67,8103.33,7816,8105.33,10062.67,10623.33,10657.33,11370.67,12422.67,13523.33,14570.67,15414,15881.33,16652.67,17787.33,18298.67,17729.33,16984,16512.67,15898.67,13515.33,11350
1,2004,5,26,9774.67,8944.67,8435.33,8149.33,8106.67,8760,10369.33,10968.67,10518,11541.33,12274.67,12973.33,13492,14182.67,14847.33,15183.33,15507.33,15679.33,15708,14093.33,13510,12989.33,11187.33,9396
1,2004,5,27,8187.33,7572.67,7314.67,7065.33,7104.67,7904,9583.33,10031.33,9996.67,10094,10441.33,11265.33,11748.67,12350,13279.33,14471.33,15688.67,16460.67,16348.67,15762.67,15220.67,15280,13336.67,11024
1,2004,5,28,9614.67,8796.67,8251.33,8005.33,7990.67,8528.67,10172,10990.67,10678.67,10616,10723.33,10729.33,11364,12219.33,12509.33,12657.33,13193.33,13718,13788.67,13251.33,12948.67,13304.67,11980.67,10206
1,2004,5,29,8750.67,7818.67,7285.33,6919.33,6790.67,6902.67,7706,9061.33,10596,11732.67,12454,12671.33,13468.67,14087.33,14695.33,15370,15907.33,16557.33,16481.33,15132,14219.33,13809.33,12088.67,10169.33
1,2004,5,30,8485.33,7413.33,6848,6606,6436.67,6524.67,7036.67,8097.33,9710,10798,10992.67,10941.33,10719.33,10435.33,10075.33,10113.33,10675.33,10896.67,10848.67,10978.67,11237.33,11344.67,10400.67,9111.33
1,2004,5,31,7905.33,7046.67,6657.33,6484,6392.67,6695.33,7204,8173.33,9934.67,11423.33,12471.33,13453.33,14015.33,14310.67,14492,15077.33,15116.67,15016.67,14776,13831.33,13378,13125.33,11626.67,9668.67
1,2004,6,1,8234,7482.67,6906,6730,6833.33,7685.33,9164.67,9720.67,9602,9884,10594,10918,11326,11608.67,12120,12626,13454.67,14179.33,14108,13530,13352.67,13200,11003.33,8998
1,2004,6,2,7650,6947.33,6604.67,6565.33,6590,7438.67,8907.33,9398.67,9060.67,9420,10041.33,10485.33,11252.67,11871.33,12743.33,13309.33,14316,15024,14945.33,14079.33,13579.33,13274.67,11405.33,9341.33
1,2004,6,3,8094,7408,7117.33,6790,6917.33,7763.33,9044.67,9406.67,9360.67,9670,10230.67,10869.33,11553.33,12470.67,13660,14659.33,15268.67,15849.33,15720.67,15112,14796.67,14598.67,12542.67,10318.67
1,2004,6,4,8964.67,8102.67,7631.33,7334.67,7318,7792.67,8903.33,9469.33,9440,9636,9843.33,9602,9369.33,9380.67,9246,9304,9684,9922.67,10064,10171.33,10333.33,10298.67,9290.67,8306
1,2004,6,5,7358.67,6873.33,6568.67,6545.33,6463.33,6616,7226,8092.67,9141.33,10024.67,10430,10524,10408,10499.33,10470,10965.33,11331.33,11394.67,11228,11185.33,11095.33,11206,10416.67,9173.33
1,2004,6,6,7847.33,7055.33,6715.33,6512,6412,6416.67,6760.67,7851.33,9437.33,10293.33,10630.67,10932,11180,11483.33,11508.67,11600,12010.67,12328,12310.67,12124.67,12116,12132.67,10751.33,9071.33
1,2004,6,7,7852.67,7329.33,7086,6768,6845.33,7713.33,8762,9075.33,9158.67,9684.67,10196,10705.33,11412.67,12412.67,13081.33,13993.33,14995.33,15419.33,15451.33,14952,14324.67,14078.67,12183.33,10139.33
1,2004,6,8,8674,7840,7437.33,7206.67,7306,7897.33,8922,9557.33,9682.67,10031.33,10664,11498,12621.33,13780,14427.33,14564.67,14353.33,14738,14665.33,14124,14166.67,13944.67,12132.67,10130
1,2004,6,9,8688,7883.33,7638,7325.33,7362,7929.33,8900,9684,10192,10989.33,12365.33,13505.33,14540.67,15565.33,16444.67,17308,18057.33,18242.67,18001.33,16913.33,16174,15718,13776,11392.67
1,2004,6,10,9936.67,9001.33,8514.67,8234.67,8329.33,8782,9767.33,10578.67,11272.67,12394.67,13769.33,14910,16190.67,17265.33,16599.33,14624.67,15274.67,15448,15139.33,14774.67,14844,14213.33,12573.33,10707.33
1,2004,6,11,9471.33,8656,8220.67,7898,7852.67,8138,9054.67,9801.33,10834.67,11528.67,12881.33,13990,15174,16564.67,17602.67,,18810,18719.33,18104.67,15574.67,14771.33,14334.67,12614.67,11540.67
1,2004,6,12,10024.67,9056,8432.67,7952,7660.67,7551.33,8094,8798,9662.67,10222.67,10787.33,10915.33,10724.67,10992,11383.33,11816,12121.33,12467.33,12437.33,12268.67,11978.67,11658,10680,9461.33
1,2004,6,13,8291.33,7516.67,7134.67,6814.67,6666.67,6554.67,,7703.33,9530.67,10529.33,10828.67,10846.67,10934,10862.67,10997.33,11104,11187.33,11480.67,11715.33,11828,12009.33,11808.67,10712,9438.67
1,2004,6,14,8478,7848.67,7366,7304.67,7334.67,8268,9164.67,9640.67,10078,10547.33,11002.67,11348,12361.33,13158.67,13793.33,14804,15654,15810,16034.67,15558,15187.33,14812.67,12962,11073.33
1,2004,6,15,9598,8878.67,8428.67,8172.67,8124,8645.33,9602,10261.33,10640,11324.67,12400,13474.67,14036.67,13888,13912,14302.67,14782,14930.67,14992.67,14692,14445.33,14218.67,12639.33,10962
1,2004,6,16,9664.67,8818,8492,8301.33,8248,8780.67,9992,10506,10892,11674,12494.67,13368,14238,15534.67,16456.67,16649.33,16612,17519.33,17438.67,16815.33,16372,16407.33,14592.67,12303.33
1,2004,6,17,10518.67,9707.33,9122.67,8726.67,8630.67,9162.67,10254,10704.67,11496,12902,14452.67,15828,17423.33,18668,19084,19168,19518.67,19980,20128,19550.67,18676,18273.33,16386.67,13770.67
1,2004,6,18,11957.33,10832.67,9973.33,9462,9246,9546,10440.67,11536.67,12969.33,14310,15444,16209.33,17331.33,18286.67,,17894.67,18594.67,18617.33,18432,17750.67,16880,16552.67,15060.67,13153.33
1,2004,6,19,11424,10278,9445.33,8920.67,8716,8713.33,9016,10535.33,12792,14710.67,15864.67,16976.67,17685.33,17688.67,17925.33,17786,17925.33,17578,17273.33,16641.33,15298.67,14928.67,13646.67,11655.33
1,2004,6,20,9678,8842,8044.67,7471.33,7318.67,7073.33,7108,8562,10555.33,11985.33,12433.33,12692,13160.67,13495.33,13858.67,14528.67,15196.67,15323.33,15045.33,14230,13266,13013.33,11480,9484.67
1,2004,6,21,8088,7382,7029.33,6865.33,6990,7613.33,8448.67,8848,9196.67,9578.67,10194.67,10787.33,11249.33,11748,11554.67,11950.67,11986,12285.33,12526.67,12543.33,12652.67,12718.67,11397.33,9609.33
1,2004,6,22,8392.67,7848.67,7447.33,7338,7478,8276.67,9186,9620.67,9968,10914.67,12069.33,13232,14482,15684.67,16417.33,16686,17348,18424,18438,17798,17176.67,16878.67,14358.67,12286.67
1,2004,6,23,10564.67,9490.67,8854,8296,8284.67,8807.33,9724,10332,10898,11347.33,11844.67,12193.33,12384.67,12349.33,12013.33,12366,12909.33,13594.67,13708,13372,13150.67,13161.33,11910,10088
1,2004,6,24,8834,8182,7782,7557.33,7612,8222.67,9325.33,10046.67,10829.33,11756,12750.67,13681.33,14588.67,15560.67,16180,16990.67,17887.33,18233.33,18130,17319.33,16108,15816.67,13723.33,11335.33
1,2004,6,25,9663.33,8807.33,8151.33,7794,7775.33,8262.67,9408,9980,10234,10664,10934.67,11002.67,11533.33,12057.33,12486.67,12973.33,13600,13858.67,13637.33,13185.33,12903.33,12722,11494,9836
1,2004,6,26,8596.67,7829.33,7432.67,7202.67,7113.33,7435.33,8042.67,9090,10180.67,11240.67,11809.33,12582,13712.67,14708,15535.33,15785.33,16182.67,16448,16036,14849.33,13724.67,13221.33,11786.67,9882
1,2004,6,27,8152,7180,6729.33,6457.33,6333.33,6372.67,6665.33,7914.67,9407.33,10319.33,10565.33,11386.67,12141.33,12405.33,12481.33,13038.67,13384,13860,13562.67,12842,12372,12335.33,11348,9744
1,2004,6,28,8202,7465.33,7104,6931.33,6975.33,7635.33,8493.33,9123.33,9322.67,10023.33,10675.33,11662.67,12806.67,13646.67,14142,14828.67,15124.67,15444.67,15247.33,15027.33,14541.33,14307.33,12438.67,10354.67
1,2004,6,29,8824.67,7950.67,7552.67,7280,7253.33,7772.67,8786.67,9216,9494,10410.67,11584,12494,13427.33,14246,15067.33,15643.33,16010,16682.67,16378.67,15755.33,14996,14576,12778.67,10414
1,2004,6,30,8824.67,7970,7618.67,7382.67,7397.33,7832,8903.33,9302,9163.33,10034.67,11281.33,12545.33,13983.33,14942.67,15992,17100,17882,18590,18232,17524,16748,15484,13170,10998.67
1,2004,7,1,9514,8525.33,7980,7706,7577.33,8090,9104.67,9690.67,10095.33,11014,12345.33,13609.33,14867.33,15741.33,16454,17412,18009.33,18411.33,18273.33,17674.67,17066,16831.33,14872.67,12666.67
1,2004,7,2,10788.67,9581.33,8906.67,8417.33,8317.33,8782,9727.33,10671.33,11527.33,12939.33,14299.33,15699.33,17012,17994,18780,19609.33,20338,20975.33,20603.33,19916.67,18984,18246.67,16048,13341.33
1,2004,7,3,11307.33,9914.67,8912,8321.33,8026.67,7904.67,8320,9768.67,11807.33,13769.33,15582.67,16848.67,17830.67,18772.67,19555.33,20214.67,20576.67,20407.33,19775.33,18711.33,17607.33,16743.33,15214.67,13668
1,2004,7,4,11599.33,10078,9298.67,8826,8499.33,8555.33,8831.33,10052,12384.67,14423.33,15728,17025.33,18283.33,19264,20003.33,20392.67,20745.33,19916.67,18800.67,17176.67,15754.67,14446.67,14030.67,12930
1,2004,7,5,10824.67,9360,8460.67,8001.33,7856,7851.33,8102.67,9398,11572,14207.33,16285.33,18128.67,19127.33,20432,21149.33,21455.33,21971.33,22290.67,21962.67,20717.33,19374.67,18741.33,16636,13889.33
1,2004,7,6,11792,10558,9794,9080,8836,9301.33,10327.33,11393.33,12784,14590,15904,17257.33,18146,19166,19987.33,20934,21552.67,22140.67,22238,21178.67,19997.33,19362,17080,14330.67
1,2004,7,7,12256.67,10902.67,10078,9576,9296,9650,10695.33,11336.67,12116,13294.67,15078.67,15449.33,16661.33,17980.67,18781.33,18517.33,18656,19524.67,19890,19326,18154.67,17375.33,15190,12434.67
1,2004,7,8,10476.67,9416,8718,8260,8256.67,8770,9783.33,10818.67,12076,13507.33,14928.67,16278.67,17376.67,18230.67,18709.33,19317.33,20031.33,20790,20757.33,19588,18199.33,17262.67,15246,12738
1,2004,7,9,10737.33,9541.33,8734,8258.67,8178,8665.33,9771.33,10646.67,11931.33,13640,15222.67,16322,17464,18574,19393.33,20343.33,21246,21492.67,21268,20554,19640.67,18901.33,16586.67,14174
1,2004,7,10,12143.33,10818.67,9808,9098,8775.33,8764,9196.67,10439.33,12305.33,,16032.67,17570.67,18718.67,19424.67,19491.33,18108,15391.33,14908.67,14751.33,14008.67,13663.33,13578,12419.33,10678.67
1,2004,7,11,9182,8292,7683.33,7419.33,7311.33,7396.67,7782,9026.67,10728,12464,14090.67,15568.67,17028,17874.67,18544,19094,19779.33,20293.33,19964,18948.67,17955.33,17378.67,15694,13708.67
1,2004,7,12,11884.67,10606,9930,9370.67,9286.67,9588,10600.67,11176,12134,13568.67,15262.67,16423.33,17271.33,17721.33,18241.33,19376,20120,20526,20221.33,18227.33,17607.33,16884,14793.33,12628
1,2004,7,13,10998,9871.33,9340.67,9032,9078,9457.33,10318,11344.67,12604,13512,15232.67,16778,17828.67,18644.67,19426,20274,21155.33,21678.67,21504,20407.33,19283.33,18766,16380,13634.67
1,2004,7,14,11609.33,10259.33,9635.33,9284.67,9131.33,9578.67,10636.67,11410.67,12399.33,14098,15880.67,17157.33,18320,19312,19893.33,20365.33,20663.33,21128,20884.67,19766,18098.67,17354.67,15174,12675.33
1,2004,7,15,10940.67,9816.67,9090,8652,8575.33,9065.33,9974.67,10697.33,11665.33,12468.67,13284,13844.67,14633.33,15344,15802.67,16444.67,17040,17552.67,17488.67,16418,15410.67,15053.33,12942.67,10864
1,2004,7,16,9236.67,8299.33,7730,7520.67,7507.33,7906.67,8901.33,9598,10268.67,11212.67,12234.67,13236,14108.67,15186.67,16105.33,16927.33,17752,18325.33,18052,16872,15760.67,15186.67,13246,11148.67
1,2004,7,17,9516,8400,7763.33,7332.67,7227.33,7256.67,7634,8635.33,10123.33,11364.67,12464.67,13260,13968.67,14977.33,16128,16642,16803.33,16594.67,15795.33,14448.67,13558,12865.33,11716,10108
1,2004,7,18,8782.67,7938.67,7497.33,7251.33,7151.33,7232.67,7733.33,9107.33,10719.33,11996,12288,12774,13378.67,14045.33,14635.33,15682,16509.33,16932.67,16338,15706,14598.67,14338,12806,10932
1,2004,7,19,9294,8396,7975.33,7590.67,7664,8336.67,9382,9876.67,10548.67,11417.33,12447.33,13538.67,14665.33,15731.33,16751.33,17578.67,18278.67,18718.67,18548,17546,16526.67,15557.33,13210.67,11104.67
1,2004,7,20,9484,8568,7949.33,7587.33,7583.33,8002.67,8971.33,9612,10314,11313.33,12470.67,13943.33,14934,15971.33,16632,17536,18421.33,19088.67,19054.67,17856.67,16498.67,15952,13727.33,11321.33
1,2004,7,21,9488.67,8533.33,7946.67,7508.67,7517.33,8042,9080.67,9732,10181.33,11292.67,12856,14336.67,15752,16906,17910.67,19202,20020,20702.67,20632.67,19187.33,18145.33,17437.33,14935.33,12256.67
1,2004,7,22,10228,9222.67,8544.67,8116,8101.33,8678.67,9722,10484.67,11382.67,12825.33,14805.33,16226.67,16736,16947.33,16908,15992,15234,15048,14904,14436.67,14066.67,13704.67,12364.67,10849.33
1,2004,7,23,9480.67,8739.33,8318.67,8075.33,8028.67,8678,9813.33,10644.67,11892.67,13348.67,14516,15348,16546.67,17684.67,18614.67,19593.33,20576.67,21088,20769.33,18564.67,16885.33,16583.33,14536,12468
1,2004,7,24,10626.67,9542.67,8785.33,8154.67,8027.33,8028.67,8719.33,9740,11542,13339.33,15042,15951.33,16196,16655.33,16649.33,17096,17844,18470,18166,16926,15596,15036,13405.33,11563.33
1,2004,7,25,9622,8551.33,8009.33,7662,7571.33,7550.67,8001.33,9105.33,11018.67,12334,12981.33,13635.33,14406.67,14875.33,14854,14879.33,14786,14430.67,13964.67,13516,13261.33,13046,11966,10438.67
1,2004,7,26,9076.67,8362,8176.67,8033.33,8080.67,8715.33,9900.67,10577.33,10876,11226,11798,12101.33,12462,12991.33,13121.33,13307.33,14310.67,15246.67,15655.33,15386,15192.67,15048.67,13258,11257.33
1,2004,7,27,9816,8998.67,7974.67,8290,8306.67,8979.33,10178,10647.33,10964.67,11690,12431.33,13172,14022.67,15134,15598.67,15347.33,15218,15692,15769.33,15574,15428.67,14764.67,12990,11059.33
1,2004,7,28,9686,8827.33,8540.67,8282.67,8452.67,9016.67,10172,10714.67,11274,12060.67,13546,14494,15446.67,16316.67,16846.67,17671.33,18632,19183.33,19045.33,17898.67,16742.67,15942,13538,11178
1,2004,7,29,9452.67,8392.67,7814.67,7519.33,7499.33,8105.33,9086,9440,9983.33,10569.33,11222.67,11872.67,12637.33,13188.67,13618,14314.67,15398.67,16508,16888,16060.67,14511.33,14864.67,13196,11224.67
1,2004,7,30,9912.67,9140,8678.67,8442,8421.33,9030.67,10162.67,10866,11624,12620,13603.33,14426,15722,16743.33,17714,18471.33,19120,19344.67,19023.33,18124.67,17008,16586,14968.67,13126
1,2004,7,31,11110,9941.33,9286.67,8832,8700.67,8630,9123.33,10518,12064.67,13670,15576,16825.33,17827.33,18899.33,19578.67,20405.33,21177.33,21380,21146,20103.33,19010,18013.33,16224,14010
1,2004,8,1,12405.33,10995.33,10068.67,9567.33,9259.33,,9382.67,10844,13437.33,15676.67,16982,17692,18674.67,19634,20582,21070,21349.33,21280.67,20885.33,19829.33,19001.33,17564,15566,13667.33
1,2004,8,2,11854.67,10714.67,9671.33,8744,9224.67,9785.33,10657.33,11025.33,11350,12152.67,12952,13509.33,14644,16146.67,17406.67,18265.33,19039.33,19766,19629.33,18757.33,17879.33,16573.33,14281.33,12252
1,2004,8,3,10714.67,9830,9276,8895.33,8894.67,9480,10413.33,10977.33,11841.33,13073.33,14464,15784.67,17063.33,17864,18644.67,19734,20368.67,,20394,19060.67,18332.67,17479.33,15038,12784
1,2004,8,4,10999.33,9986,9290.67,8606,8628,9058,9917.33,10647.33,11716,13270,14914.67,16404,17909.33,19218.67,20307.33,21041.33,21606,21861.33,21300.67,20425.33,19829.33,18950,16384.67,14002
1,2004,8,5,12176,10954.67,10274.67,9826.67,9774,10149.33,10920.67,11424.67,11967.33,12671.33,12796.67,12781.33,12586,12625.33,12321.33,12382,12892,13330.67,13297.33,12728.67,12571.33,12443.33,11270,9900
1,2004,8,6,8633.33,7918.67,7413.33,7228.67,7283.33,7838.67,8867.33,9439.33,10077.33,10530,10814.67,10944,11174.67,11300,11571.33,11832.67,12365.33,12807.33,12782.67,12174,11863.33,11638,10360.67,9050.67
1,2004,8,7,7795.33,6944.67,6678.67,6559.33,6552.67,6782,7504,8352.67,9626.67,10258,10422.67,10540,10944,11514,12036.67,12642.67,13332.67,13739.33,13936,13037.33,12626,12158.67,10779.33,9187.33
1,2004,8,8,7880.67,6916.67,6475.33,6312.67,6252.67,6287.33,6595.33,7748,9598.67,10679.33,11324,11733.33,12140,12958.67,13649.33,14191.33,14744,15098,14881.33,14274.67,13934.67,13252,11642.67,9789.33
1,2004,8,9,8422,7678,7218.67,7114,7260,7890,8738,9193.33,9784,10677.33,11675.33,12522,13434,13797.33,15472,16168,16858.67,17525.33,17340,16470,15905.33,15269.33,12912,10728.67
1,2004,8,10,9248.67,8363.33,7698.67,7427.33,7527.33,8182,9018.67,9336,9976,10728,11981.33,13208,14542,15646.67,16340.67,17009.33,17598,17916,17901.33,16927.33,16387.33,15792,13616.67,11428
1,2004,8,11,9668.67,8820.67,8226,7840.67,7814,8485.33,9536.67,9950.67,10436.67,11439.33,12701.33,13856,15050.67,16179.33,16898,16361.33,16629.33,16767.33,16676.67,15722,15323.33,14808.67,12719.33,10678
1,2004,8,12,9408.67,8582,7988.67,7752,7764.67,8520.67,9434.67,10048.67,10439.33,10963.33,11326.67,11835.33,12519.33,12191.33,11174.67,11650,11898.67,12243.33,12196,12539.33,12754.67,12534,11374,9869.33
1,2004,8,13,8632.67,8047.33,7663.33,7476.67,7522,8054.67,9064.67,9586,10067.33,11058,11809.33,12412,12774.67,12768.67,12685.33,13184.67,13622,14090,13935.33,13216.67,13020.67,12809.33,11528,10023.33
1,2004,8,14,8810,7982.67,7479.33,7148,7070.67,7184.67,7704,8616.67,9900.67,10752.67,11248.67,11350,10991.33,10815.33,10532.67,10486,10504,10778,10888,10993.33,11212.67,10780,9870,8615.33
1,2004,8,15,7476.67,6830.67,6567.33,6403.33,6358.67,6322.67,6652.67,7645.33,9463.33,10595.33,10936,11338,11567.33,12036.67,12133.33,12411.33,12512,12629.33,12480.67,12238,12479.33,12080.67,10871.33,9368
1,2004,8,16,8108.67,7449.33,7159.33,7068,7136,7698.67,8751.33,9136,9614,10429.33,11220.67,11809.33,12782.67,13738,14568.67,14992,15236.67,15650,15844.67,15216,15015.33,14246.67,12170,10321.33
