station_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
1,2006,9,4,71,71,71,71,71,71,71,73,75,77,79,78,76,77,77,76,78,76,74,73,72,71,71,72
1,2006,9,5,72,72,72,72,73,73,74,75,76,78,80,81,80,77,74,74,74,74,72,71,70,70,70,70
1,2006,9,6,68,67,67,67,67,67,67,67,68,70,72,72,74,74,75,78,78,75,73,69,67,65,65,64
1,2006,9,7,64,64,64,63,63,63,63,67,73,75,78,78,80,81,78,79,78,77,73,71,68,67,66,65
1,2006,9,8,64,64,64,64,64,64,65,67,71,75,76,79,81,80,80,80,78,78,73,70,67,65,65,64
1,2006,9,9,64,64,64,64,64,64,64,67,74,79,80,80,81,81,80,81,81,79,74,73,71,68,67,66
1,2006,9,10,66,65,65,65,64,64,64,67,73,80,81,82,84,81,80,81,74,74,72,72,72,71,71,71
1,2006,9,11,71,69,68,67,67,70,69,69,72,72,72,72,72,71,70,70,70,68,65,65,64,64,62,61
1,2006,9,12,59,61,59,59,59,60,59,62,65,69,68,70,71,71,71,71,69,68,64,60,59,59,57,57
1,2006,9,13,56,55,56,57,56,56,57,62,68,71,74,75,75,73,73,72,73,72,70,68,69,68,68,68
1,2006,9,14,68,68,68,69,70,70,68,70,70,70,71,73,73,74,74,75,74,73,73,72,72,72,72,72
1,2006,9,15,72,72,71,71,71,69,69,69,69,71,73,73,73,73,73,73,73,73,72,70,71,72,71,72
1,2006,9,16,70,69,69,70,69,68,69,70,70,72,72,72,72,71,72,72,72,72,72,70,69,67,65,65
1,2006,9,17,65,65,65,65,63,63,63,67,72,76,78,78,80,80,80,80,80,78,74,70,67,67,65,65
1,2006,9,18,65,64,64,63,63,63,64,65,73,80,81,83,83,82,83,83,82,79,76,74,73,72,72,72
1,2006,9,19,72,72,71,71,71,69,70,72,76,80,82,82,82,82,82,81,79,78,74,74,74,73,73,73
1,2006,9,20,73,73,72,72,70,69,67,70,72,72,73,73,73,73,72,72,70,70,67,67,67,65,64,64
1,2006,9,21,63,63,63,61,60,58,54,61,62,63,63,64,69,67,67,69,69,66,61,57,56,56,53,53
1,2006,9,22,51,50,50,49,49,47,50,53,62,69,71,71,73,73,73,72,71,69,67,65,64,64,64,66
1,2006,9,23,67,69,69,71,71,71,71,72,75,76,80,81,82,83,83,84,83,83,82,79,79,79,78,78
1,2006,9,24,78,78,76,76,76,76,76,76,79,82,84,84,86,88,89,88,86,83,80,79,78,74,74,73
1,2006,9,25,72,68,67,66,64,67,66,69,71,72,72,72,73,74,74,73,74,72,67,65,65,64,62,62
1,2006,9,26,60,60,61,59,58,58,58,60,69,71,73,74,74,74,76,74,74,72,65,62,59,59,59,57
1,2006,9,27,56,56,55,55,55,55,55,58,67,72,74,73,76,74,73,74,74,70,65,62,60,59,59,58
1,2006,9,28,58,58,56,56,56,56,61,63,69,72,76,78,79,78,79,79,76,74,73,72,72,72,64,63
1,2006,9,29,63,62,62,62,62,62,62,62,62,64,67,66,68,68,70,70,68,67,64,59,57,57,56,56
1,2006,9,30,53,53,53,51,51,53,53,55,62,64,70,72,73,73,72,73,72,69,64,64,64,63,62,61
1,2006,10,1,62,62,63,63,63,63,65,63,63,63,65,70,71,72,73,74,72,72,65,66,64,63,61,59
1,2006,10,2,57,58,57,56,56,56,56,57,65,68,71,72,73,73,73,73,73,72,65,62,61,58,58,58
1,2006,10,3,57,56,56,56,56,56,57,62,69,74,76,78,80,81,81,81,79,74,72,70,70,69,67,64
1,2006,10,4,63,62,62,62,62,62,62,63,69,73,75,80,82,82,82,83,82,80,74,71,71,71,72,72
1,2006,10,5,72,71,72,71,71,67,66,68,73,75,75,74,73,73,72,71,69,67,65,65,65,65,66,66
1,2006,10,6,66,66,66,66,66,64,65,65,64,65,64,63,61,59,60,62,62,62,62,63,63,64,65,65
1,2006,10,7,64,63,64,64,63,62,64,64,65,65,65,65,66,68,68,67,67,67,66,66,66,65,65,65
1,2006,10,8,65,64,64,65,65,65,65,65,64,66,66,69,69,67,68,66,66,64,63,62,62,60,60,59
1,2006,10,9,59,59,59,59,57,57,59,61,64,69,69,70,69,72,72,73,71,69,65,64,62,62,61,61
1,2006,10,10,61,61,59,58,58,58,58,59,65,70,74,77,79,77,77,74,74,72,67,64,63,62,64,62
1,2006,10,11,64,62,62,64,64,64,64,65,67,67,69,70,70,71,72,71,70,70,68,68,67,66,65,66
1,2006,10,12,66,66,65,65,64,64,64,66,69,71,73,75,75,75,76,75,75,72,70,64,62,61,61,61
1,2006,10,13,58,56,55,55,53,50,50,49,49,54,55,57,58,58,57,56,57,55,50,48,47,47,44,45
1,2006,10,14,44,44,43,42,40,40,41,42,54,56,60,62,63,62,63,62,62,61,55,49,47,46,46,44
1,2006,10,15,44,45,47,45,43,43,43,44,55,61,62,63,63,63,63,63,62,59,53,50,48,46,46,46
1,2006,10,16,44,44,44,44,44,44,43,46,56,62,65,66,66,66,66,66,64,61,58,56,56,55,55,56
1,2006,10,17,56,62,62,63,64,64,64,64,66,65,66,66,66,66,66,66,66,66,66,66,66,66,66,65
1,2006,10,18,64,66,66,67,67,67,67,67,67,67,67,69,70,72,73,73,73,70,65,64,62,62,63,63
1,2006,10,19,61,61,61,59,61,62,62,62,62,65,65,71,73,73,73,72,70,68,66,66,66,66,66,66
1,2006,10,20,66,68,68,69,69,70,70,70,72,73,75,78,78,80,76,74,71,66,64,64,61,59,58,56
1,2006,10,21,56,55,55,55,54,53,51,50,55,58,57,60,62,60,61,61,59,57,53,49,47,47,46,46
1,2006,10,22,44,44,44,44,44,43,44,46,55,60,60,62,62,63,61,61,61,61,61,60,57,56,58,60
1,2006,10,23,61,60,59,59,57,55,54,53,54,54,55,56,56,57,55,54,54,54,52,52,52,50,48,48
1,2006,10,24,46,46,45,45,44,44,44,44,45,46,47,51,51,53,52,54,52,52,51,51,51,49,49,48
1,2006,10,25,47,47,47,45,45,45,46,47,49,51,51,53,53,54,55,55,55,53,53,53,51,53,51,50
1,2006,10,26,50,50,50,47,47,47,47,47,48,51,53,53,54,54,55,54,55,53,47,45,43,42,45,47
1,2006,10,27,47,48,48,48,49,49,49,51,52,55,57,58,58,59,58,58,55,54,54,55,57,58,60,61
1,2006,10,28,63,63,63,64,64,56,52,55,65,69,71,70,70,70,71,70,66,63,61,59,57,55,55,54
1,2006,10,29,54,53,51,51,50,51,50,50,53,56,59,61,63,64,65,65,65,64,61,58,56,52,50,49
1,2006,10,30,48,46,46,43,44,42,41,43,52,62,65,67,69,69,70,69,66,63,58,58,57,57,56,58
1,2006,10,31,59,55,53,54,54,51,49,52,60,62,69,72,73,74,73,73,70,68,66,66,67,65,65,65
1,2006,11,1,65,64,63,62,62,62,62,61,63,65,66,69,71,71,72,72,69,64,61,58,58,59,60,60
1,2006,11,2,60,60,60,62,64,62,62,61,57,55,54,54,54,55,56,55,55,54,53,48,46,46,52,51
1,2006,11,3,50,48,48,45,45,43,43,42,44,45,44,46,47,49,47,46,46,43,39,40,43,43,40,40
1,2006,11,4,42,42,40,38,36,33,33,35,42,43,45,46,46,47,46,47,46,43,38,37,35,35,33,33
1,2006,11,5,32,33,31,32,31,32,34,36,42,46,50,53,53,53,53,54,53,48,44,43,40,39,39,39
1,2006,11,6,38,38,40,39,38,39,40,40,47,54,55,59,60,60,60,59,57,55,51,47,47,47,46,46
1,2006,11,7,44,44,44,44,42,43,44,45,53,60,63,66,65,66,65,64,62,61,61,61,61,63,63,63
1,2006,11,8,62,63,63,64,63,64,64,64,64,65,66,66,69,70,68,65,63,63,62,63,63,62,61,61
1,2006,11,9,61,61,61,61,61,61,61,61,61,63,64,64,65,68,67,68,67,64,60,56,56,55,55,55
1,2006,11,10,59,59,59,56,55,58,57,54,61,65,69,71,72,72,74,72,70,64,62,61,60,58,60,60
1,2006,11,11,59,60,60,60,60,59,59,59,62,63,69,72,75,77,74,73,71,68,67,67,67,66,66,64
1,2006,11,12,64,63,63,63,63,59,58,61,61,61,61,62,62,59,61,62,62,62,59,59,59,58,57,56
1,2006,11,13,57,55,55,54,54,55,55,56,57,59,59,58,58,59,57,57,57,57,57,56,56,57,57,57
1,2006,11,14,57,57,57,56,57,57,56,56,56,59,61,63,66,68,69,67,65,62,61,61,61,61,62,62
1,2006,11,15,60,60,57,56,55,56,54,54,55,59,63,68,70,68,68,67,65,64,62,62,62,63,64,66
1,2006,11,16,66,66,66,66,66,67,66,68,69,71,72,73,74,73,73,71,70,69,68,68,66,65,63,63
1,2006,11,17,61,56,54,54,54,53,53,53,54,54,56,60,60,60,61,61,59,56,53,51,50,53,53,52
1,2006,11,18,52,52,50,49,49,49,49,47,48,50,51,52,53,53,52,52,52,48,47,47,49,48,47,46
1,2006,11,19,41,41,41,41,41,40,45,45,46,48,50,52,52,52,52,52,50,49,48,46,44,41,43,44
1,2006,11,20,42,42,44,44,45,45,44,41,46,48,50,51,51,50,50,49,48,47,47,47,46,46,44,44
1,2006,11,21,45,45,44,43,43,44,43,44,44,44,45,47,48,49,51,50,48,49,49,49,49,50,51,52
1,2006,11,22,52,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55
1,2006,11,23,55,56,55,54,54,53,55,55,55,53,52,51,49,48,47,47,41,28,23,21,26,33,39,46
1,2006,11,24,52,52,52,50,50,50,50,50,51,53,55,56,59,60,58,58,57,54,52,53,48,47,45,47
1,2006,11,25,46,43,42,42,42,39,39,39,44,54,56,60,58,58,58,57,55,52,49,47,46,46,44,42
1,2006,11,26,41,41,40,40,40,40,41,42,45,52,55,58,59,60,60,58,56,51,49,47,45,44,42,40
1,2006,11,27,40,40,42,44,45,47,48,46,46,47,48,50,56,55,60,59,58,53,53,51,49,49,47,47
1,2006,11,28,47,46,46,46,45,46,45,46,47,55,62,64,66,66,67,65,62,58,56,56,55,53,52,52
1,2006,11,29,52,54,54,54,53,53,54,54,54,62,63,67,68,70,69,67,64,63,61,59,59,60,60,60
1,2006,11,30,61,60,59,59,61,61,61,61,62,65,71,72,73,74,73,71,71,66,66,65,67,67,65,65
1,2006,12,1,65,65,65,65,65,64,65,65,65,67,69,70,72,73,71,69,71,68,69,72,72,72,70,70
1,2006,12,2,67,60,55,53,51,49,49,48,48,50,51,51,53,52,52,52,51,48,48,49,49,49,47,47
1,2006,12,3,47,46,44,44,44,42,40,40,40,44,47,50,52,52,52,52,52,50,51,49,49,47,47,47
1,2006,12,4,47,46,45,45,45,45,45,45,45,44,43,43,41,42,42,40,40,38,37,37,37,34,30,29
1,2006,12,5,29,31,31,34,35,39,41,40,39,39,42,44,44,44,45,45,45,38,37,35,32,32,31,31
1,2006,12,6,31,29,29,29,29,29,29,29,33,45,49,53,54,55,55,55,54,52,52,51,53,53,53,54
1,2006,12,7,54,56,54,54,54,55,54,54,54,55,55,56,57,59,59,58,55,53,51,48,45,44,38,36
1,2006,12,8,34,30,30,28,28,28,27,27,29,30,31,33,33,35,36,35,35,35,35,35,35,32,33,33
1,2006,12,9,31,31,28,29,26,24,26,23,26,30,35,41,43,43,44,43,43,39,35,32,31,31,32,33
1,2006,12,10,30,31,29,30,32,31,33,30,35,44,47,51,54,55,56,56,55,48,44,43,40,38,38,38
1,2006,12,11,44,42,41,41,38,37,37,37,41,47,52,54,56,60,58,58,54,49,44,40,40,38,38,38
1,2006,12,12,37,37,36,36,36,35,35,36,39,52,56,58,60,60,59,58,57,53,51,51,51,51,52,52
1,2006,12,13,52,52,52,53,54,54,54,54,55,57,58,60,61,63,64,62,58,56,55,53,53,52,49,49
1,2006,12,14,52,52,50,48,47,46,44,43,43,47,50,56,59,58,56,55,54,51,49,48,49,50,49,47
1,2006,12,15,53,47,45,47,42,42,44,46,47,49,54,59,61,63,64,64,62,60,56,51,54,55,56,56
1,2006,12,16,54,53,52,52,49,49,47,45,47,49,52,52,53,53,53,52,52,46,43,41,39,39,38,37
1,2006,12,17,37,36,37,39,41,41,41,43,45,51,54,59,61,64,64,64,64,60,56,56,59,60,59,59
1,2006,12,18,58,55,56,56,56,56,55,55,55,59,61,64,67,70,71,72,71,65,62,58,58,57,57,59
1,2006,12,19,56,55,54,53,53,51,51,50,49,50,50,50,50,49,48,48,47,46,41,39,38,37,37,44
1,2006,12,20,42,41,40,40,40,38,34,34,36,42,45,46,47,47,48,48,46,43,40,37,36,35,34,35
1,2006,12,21,35,35,36,38,41,40,39,42,42,45,48,51,52,54,54,55,53,51,51,49,49,49,48,48
1,2006,12,22,49,51,51,52,52,53,53,54,54,55,55,55,56,57,56,56,56,58,58,59,60,61,61,61
1,2006,12,23,62,63,62,62,62,62,62,62,63,64,65,65,65,65,63,61,61,58,57,53,51,47,46,46
1,2006,12,24,45,43,43,42,42,42,39,39,40,46,50,51,52,53,53,53,52,49,46,45,45,40,40,40
1,2006,12,25,40,39,39,39,40,40,43,46,47,52,54,55,54,54,55,56,56,56,59,62,65,65,65,65
1,2006,12,26,64,66,64,62,62,63,62,61,59,58,58,57,57,55,57,57,56,55,54,54,53,50,49,48
1,2006,12,27,48,48,47,46,46,46,46,46,46,46,46,47,48,48,49,49,49,46,41,38,38,38,38,37
1,2006,12,28,35,35,35,34,33,34,33,32,34,43,49,52,54,55,55,54,53,49,48,46,46,46,44,43
1,2006,12,29,44,42,40,39,37,37,36,37,38,46,52,55,57,58,56,55,54,51,48,46,45,43,43,42
1,2006,12,30,40,40,40,38,40,37,37,37,38,44,50,54,55,56,57,56,55,52,48,47,46,45,44,44
1,2006,12,31,42,40,40,38,38,41,40,42,41,48,51,53,55,54,54,54,54,54,53,53,53,53,55,55
1,2007,1,1,57,60,59,60,62,62,62,62,62,64,65,65,67,66,66,67,65,64,64,62,62,56,56,55
1,2007,1,2,54,52,51,49,47,46,46,45,46,48,48,50,51,52,52,52,52,49,44,41,39,38,38,35
1,2007,1,3,35,35,33,34,33,34,32,33,34,45,51,53,55,57,58,58,56,53,51,50,51,50,48,49
1,2007,1,4,50,50,51,52,52,50,51,52,54,57,63,64,65,67,68,67,65,64,62,60,60,59,59,57
1,2007,1,5,57,58,59,58,58,58,58,58,60,62,63,64,65,65,66,67,66,65,64,64,64,64,63,63
1,2007,1,6,65,65,66,65,66,65,64,64,64,64,66,67,69,71,72,73,72,67,66,65,62,63,62,58
1,2007,1,7,55,56,53,55,54,54,54,51,52,54,56,55,55,56,56,55,54,55,55,56,56,61,61,62
1,2007,1,8,64,63,63,64,64,64,65,65,60,58,61,61,61,60,58,57,56,55,54,52,50,49,47,46
1,2007,1,9,45,45,43,43,42,38,35,34,35,42,47,49,50,52,52,52,51,49,47,45,44,45,40,42
1,2007,1,10,42,40,41,39,39,39,37,37,37,37,39,39,41,40,41,40,40,38,38,38,38,38,38,35
1,2007,1,11,31,31,30,29,29,30,29,29,30,37,38,42,43,45,45,46,44,42,39,38,38,38,40,41
1,2007,1,12,41,41,43,41,44,44,44,44,45,50,53,56,57,61,59,59,59,57,56,55,56,56,55,57
1,2007,1,13,57,57,57,57,57,55,56,58,58,60,62,63,66,67,67,69,68,65,62,62,63,63,65,62
1,2007,1,14,62,62,61,61,60,59,59,59,59,62,64,66,69,70,72,72,70,68,66,64,64,63,64,63
1,2007,1,15,63,63,63,62,60,62,62,60,62,63,66,69,70,71,70,70,70,69,68,68,69,69,67,67
1,2007,1,16,67,66,66,66,64,64,64,64,62,57,54,52,52,51,50,48,48,48,46,45,45,43,43,41
1,2007,1,17,40,39,38,36,34,34,32,31,29,29,31,31,32,34,34,34,34,32,29,29,28,27,27,26
1,2007,1,18,27,30,30,31,30,32,33,34,36,38,38,40,40,41,40,39,39,39,39,39,40,40,40,40
1,2007,1,19,40,40,40,39,41,41,41,39,39,40,43,46,47,49,49,49,49,47,41,44,44,42,40,39
1,2007,1,20,39,39,37,37,38,37,37,37,36,37,38,38,39,39,40,40,40,38,38,38,38,37,36,35
1,2007,1,21,34,34,33,32,31,31,31,31,31,31,33,34,34,34,31,31,29,29,31,31,32,34,34,35
1,2007,1,22,35,36,38,37,37,37,37,37,37,38,40,40,40,41,41,41,41,40,40,40,40,40,40,40
1,2007,1,23,40,39,39,39,39,39,39,39,39,41,41,41,41,42,42,42,41,40,38,33,31,31,31,30
1,2007,1,24,29,29,28,29,30,35,34,35,32,38,41,42,42,43,43,43,41,41,37,35,33,32,32,31
1,2007,1,25,33,34,35,35,35,35,34,35,37,37,38,41,42,42,39,41,37,36,36,36,35,34,34,30
1,2007,1,26,29,28,27,27,25,25,23,23,23,24,27,27,28,31,33,35,35,35,37,37,36,35,34,32
1,2007,1,27,32,33,36,37,38,38,40,38,41,45,48,54,55,57,59,61,61,57,54,52,54,54,54,53
1,2007,1,28,54,53,54,54,54,51,47,47,46,47,47,47,47,47,45,45,43,38,38,37,36,36,37,37
1,2007,1,29,37,35,34,33,30,28,28,27,27,28,29,30,32,33,34,34,34,34,34,34,32,32,32,31
1,2007,1,30,28,27,24,25,26,28,28,25,24,34,38,41,43,45,45,45,45,43,41,40,40,40,42,39
1,2007,1,31,38,37,35,34,31,29,28,28,28,30,30,32,34,34,36,34,34,34,29,28,26,26,26,28
1,2007,2,1,25,28,29,31,33,33,33,33,35,35,37,38,39,39,38,36,36,36,36,37,38,38,38,37
1,2007,2,2,37,38,37,38,38,38,38,37,38,38,39,42,44,44,43,43,43,40,40,41,41,40,42,42
1,2007,2,3,42,41,41,41,37,36,31,35,35,37,37,37,39,39,41,43,41,40,38,35,35,37,40,39
1,2007,2,4,39,39,39,39,37,37,36,35,35,39,42,45,45,47,47,48,47,41,40,38,38,35,32,36
1,2007,2,5,34,31,29,28,27,27,27,27,26,27,27,28,27,28,28,28,28,28,26,27,26,25,25,23
1,2007,2,6,23,21,19,19,18,18,18,17,18,20,21,22,23,25,27,27,27,27,27,26,26,28,28,28
1,2007,2,7,29,30,31,32,36,36,36,35,30,30,29,29,29,29,31,33,33,31,31,29,28,28,26,26
1,2007,2,8,29,28,28,23,21,20,20,19,23,30,32,34,34,36,35,35,35,32,31,31,29,28,25,22
1,2007,2,9,20,20,19,19,19,21,28,28,30,31,31,33,34,34,33,35,33,35,31,32,32,30,31,32
1,2007,2,10,31,29,29,28,28,28,25,23,28,31,34,34,34,35,36,36,37,37,35,33,31,29,28,28
1,2007,2,11,29,29,28,26,24,24,24,24,25,28,30,32,33,35,36,36,37,37,34,31,31,31,28,29
1,2007,2,12,29,29,27,27,27,30,29,29,32,37,42,45,46,47,47,46,46,46,44,42,41,41,42,41
1,2007,2,13,41,42,42,41,42,41,41,41,42,42,42,43,41,40,40,41,43,44,44,45,45,46,46,47
1,2007,2,14,47,48,51,54,58,56,50,37,36,36,36,37,39,40,42,42,40,39,38,35,32,31,29,29
1,2007,2,15,28,28,27,27,26,25,25,25,25,27,27,28,29,29,31,31,31,31,29,29,28,29,28,27
1,2007,2,16,27,27,25,25,25,25,24,23,24,26,27,28,30,31,32,32,33,31,31,31,31,31,28,28
1,2007,2,17,25,21,22,21,20,20,19,20,26,33,36,38,42,42,45,45,44,44,44,43,42,42,40,40
1,2007,2,18,37,32,32,35,36,35,34,31,34,37,39,37,36,38,39,38,38,37,35,34,31,31,30,29
1,2007,2,19,28,28,27,27,25,25,25,25,25,27,28,29,31,34,37,37,38,38,37,35,35,36,37,37
1,2007,2,20,41,42,42,41,41,42,42,42,44,46,50,53,57,58,62,63,63,61,57,56,58,56,56,57
1,2007,2,21,57,57,56,55,50,48,46,47,50,52,53,53,53,52,52,51,51,48,46,44,42,42,44,45
1,2007,2,22,46,45,45,45,45,45,44,45,47,47,50,52,53,58,62,62,57,56,53,49,47,46,45,45
1,2007,2,23,45,43,42,40,40,39,38,38,38,38,38,40,40,40,40,41,41,41,39,38,38,38,37,36
1,2007,2,24,35,34,34,33,32,32,31,30,32,34,34,35,37,40,40,42,44,41,37,39,37,37,38,37
1,2007,2,25,38,39,40,38,39,37,37,37,37,37,37,37,38,38,38,38,38,42,44,46,48,49,52,51
1,2007,2,26,51,47,41,39,39,38,37,38,38,38,38,39,40,44,44,44,44,43,40,40,38,38,38,37
1,2007,2,27,37,37,37,37,36,35,33,33,35,40,46,51,52,51,54,55,54,51,47,46,46,45,45,44
1,2007,2,28,45,44,43,41,40,39,38,38,41,43,44,46,45,46,47,47,48,48,45,40,38,38,37,37
1,2007,3,1,39,37,37,38,37,37,38,37,42,50,54,55,56,56,55,54,55,55,53,58,59,57,58,58
1,2007,3,2,56,58,56,56,58,57,56,58,61,63,66,70,70,69,66,66,65,64,62,54,50,52,49,53
1,2007,3,3,53,53,48,45,46,44,43,45,52,58,62,63,65,66,66,66,65,64,59,57,55,49,50,49
1,2007,3,4,46,46,45,43,43,42,41,41,42,42,43,45,45,45,45,44,45,44,40,40,40,38,38,38
1,2007,3,5,37,36,34,35,34,33,33,35,36,40,44,46,50,54,56,56,57,55,53,50,47,47,43,40
1,2007,3,6,40,38,37,33,31,31,29,29,29,29,29,31,31,32,33,34,34,34,32,31,29,29,28,29
1,2007,3,7,28,27,25,25,27,29,29,31,35,35,36,38,39,41,41,42,40,37,37,35,35,35,35,33
1,2007,3,8,31,31,29,28,28,28,26,26,29,31,32,34,36,36,39,39,39,39,37,35,35,35,35,35
1,2007,3,9,31,31,31,30,31,30,29,31,37,40,43,43,45,46,46,45,45,43,41,40,38,39,39,40
1,2007,3,10,38,41,43,43,43,43,44,45,49,55,61,63,63,64,64,63,62,61,58,56,56,55,55,56
1,2007,3,11,56,54,56,56,54,54,54,53,53,54,54,53,54,56,56,56,56,55,53,49,44,44,46,45
1,2007,3,12,40,42,41,38,36,35,33,33,43,46,47,49,52,51,53,52,51,48,46,45,43,43,44,44
1,2007,3,13,42,41,40,43,45,44,45,46,51,55,59,64,67,67,67,66,65,63,59,59,58,57,56,56
1,2007,3,14,56,56,56,57,58,58,56,56,58,65,66,71,76,79,78,75,72,72,69,68,69,68,64,64
1,2007,3,15,65,68,66,62,60,58,59,63,65,70,72,75,77,79,80,79,78,74,70,66,56,53,51,48
1,2007,3,16,48,46,46,46,46,46,45,46,46,46,46,46,46,47,48,48,49,49,47,43,41,39,38,37
1,2007,3,17,37,36,36,35,35,36,36,36,36,39,39,39,42,42,41,40,40,40,38,39,39,39,39,39
1,2007,3,18,37,37,37,36,36,36,35,36,37,39,39,41,43,44,44,45,46,45,44,43,43,41,40,39
1,2007,3,19,37,38,33,30,28,28,28,31,42,46,48,48,51,51,52,53,54,52,50,49,51,53,53,53
1,2007,3,20,53,53,54,54,54,54,54,54,57,58,62,65,64,63,65,64,63,60,56,51,49,49,49,47
1,2007,3,21,47,45,45,45,45,44,44,44,45,46,46,48,48,48,47,46,46,46,46,46,46,46,47,48
1,2007,3,22,47,47,47,47,47,46,45,45,51,57,63,67,71,72,73,72,68,66,65,63,62,62,62,61
1,2007,3,23,63,63,63,62,62,62,60,61,64,65,70,73,74,76,79,79,80,75,72,66,65,64,66,60
1,2007,3,24,58,56,55,55,54,54,52,52,52,54,54,54,54,55,55,54,54,54,53,50,50,52,50,50
1,2007,3,25,51,51,50,49,47,47,49,50,54,55,56,55,54,52,52,48,48,46,45,45,45,45,45,44
1,2007,3,26,43,44,41,44,43,43,41,46,48,50,52,56,56,57,59,61,61,61,60,60,59,57,57,59
1,2007,3,27,59,63,63,63,63,62,62,62,63,66,71,74,76,82,80,82,80,77,73,72,70,66,67,66
1,2007,3,28,65,64,63,63,62,61,61,61,62,62,62,62,62,63,63,62,61,60,56,54,54,53,52,52
1,2007,3,29,52,51,49,48,49,47,47,47,46,50,53,53,53,54,54,54,55,54,53,51,51,49,45,43
1,2007,3,30,40,38,42,42,40,38,39,41,49,50,53,54,54,56,57,59,60,60,56,49,47,46,45,45
1,2007,3,31,45,45,45,45,43,43,44,47,54,59,64,64,64,63,60,59,55,54,52,52,52,52,52,50
1,2007,4,1,50,49,49,49,51,50,52,50,53,53,58,62,65,63,64,65,66,63,61,60,61,62,64,65
1,2007,4,2,66,66,66,66,66,65,65,65,68,70,72,75,77,79,79,81,80,76,76,69,66,64,63,57
1,2007,4,3,57,58,56,56,53,52,51,56,59,59,59,58,56,57,59,57,55,52,49,48,47,47,47,47
1,2007,4,4,47,48,48,49,50,52,54,59,64,65,63,63,66,65,67,64,62,60,57,57,56,55,54,51
1,2007,4,5,51,49,47,47,46,46,44,46,47,47,47,48,49,49,50,52,51,50,48,47,47,46,45,42
1,2007,4,6,41,40,38,38,38,38,38,40,43,43,44,45,45,46,47,49,48,46,45,43,43,43,43,43
1,2007,4,7,42,43,43,43,40,35,33,33,33,33,34,36,38,38,38,39,40,40,40,38,40,40,39,38
1,2007,4,8,38,37,36,36,36,34,34,36,37,39,39,40,42,45,46,47,46,46,46,43,42,41,41,39
1,2007,4,9,41,39,39,38,38,37,37,40,43,44,45,47,46,46,47,47,47,47,46,40,38,36,36,33
1,2007,4,10,33,32,32,30,31,32,30,36,46,47,47,48,48,50,49,50,49,49,47,44,42,39,38,37
1,2007,4,11,37,35,35,35,39,39,44,47,47,51,52,52,51,50,52,53,53,49,49,49,49,50,52,53
1,2007,4,12,54,56,55,56,58,56,59,61,62,60,59,59,63,67,69,71,71,68,65,60,58,55,53,53
1,2007,4,13,48,47,45,47,48,47,47,49,51,53,53,53,53,55,56,57,57,57,56,49,47,44,42,42
1,2007,4,14,40,39,39,39,40,39,40,45,51,53,52,53,52,50,52,53,54,54,52,49,49,49,49,48
1,2007,4,15,48,50,52,56,56,59,58,58,59,59,60,62,62,62,62,62,64,53,49,52,48,47,47,46
1,2007,4,16,44,42,42,44,46,46,46,46,47,47,48,48,50,49,50,50,48,48,47,45,47,48,48,47
1,2007,4,17,49,49,47,47,47,47,47,47,47,49,49,51,53,55,56,55,55,54,53,51,51,51,49,49
1,2007,4,18,49,47,47,46,46,46,44,46,48,50,49,49,49,49,49,49,47,47,46,46,46,46,46,46
1,2007,4,19,46,46,46,44,44,44,46,47,48,52,52,52,52,52,49,49,49,49,48,47,47,47,46,46
1,2007,4,20,46,43,42,44,43,41,41,46,52,55,56,58,59,61,62,62,63,59,56,53,49,47,45,41
1,2007,4,21,41,39,39,38,38,37,39,50,57,61,64,65,67,67,71,70,70,70,67,61,56,52,50,47
1,2007,4,22,48,49,49,47,48,47,47,55,63,68,72,75,78,76,76,78,76,74,71,65,62,62,62,63
1,2007,4,23,62,61,63,61,60,58,58,62,67,72,74,76,79,80,80,82,77,75,71,67,66,66,65,65
1,2007,4,24,66,66,64,65,64,63,63,64,66,70,73,74,76,80,80,80,80,78,72,70,68,64,64,64
1,2007,4,25,64,64,64,63,60,59,59,64,69,71,73,73,70,71,73,72,71,69,69,68,68,67,60,60
1,2007,4,26,60,55,51,51,49,51,50,50,52,52,54,54,54,54,54,52,52,52,52,52,53,53,53,54
1,2007,4,27,56,57,58,63,63,63,65,65,68,67,68,69,75,73,70,67,67,70,66,65,66,65,64,63
1,2007,4,28,64,64,63,61,61,60,61,63,63,63,62,66,65,66,65,65,68,67,65,62,62,62,60,58
1,2007,4,29,57,56,57,56,56,56,56,56,63,66,67,69,70,71,71,71,72,70,69,65,62,60,58,57
1,2007,4,30,57,57,54,53,53,53,56,63,68,73,75,76,80,80,82,83,82,82,79,75,73,74,69,67
1,2007,5,1,66,64,64,65,62,59,60,62,64,65,65,67,68,67,69,66,65,64,63,60,60,61,62,64
1,2007,5,2,65,77,77,72,69,64,66,70,73,76,79,80,83,83,84,83,77,71,67,63,57,56,56,56
1,2007,5,3,56,56,55,56,56,55,56,56,58,58,57,57,57,57,57,57,56,56,55,54,54,54,54,55
1,2007,5,4,55,55,55,52,51,55,55,55,57,62,64,64,63,63,63,63,62,61,57,55,50,48,49,48
1,2007,5,5,50,48,47,48,50,52,54,56,61,63,64,65,66,65,64,62,57,57,57,56,54,55,54,54
